ID,SalePrice,YearBuilt,YrSold,Size,Floor,N_Parkinglot,N_elevators,N_FacilitiesNearBy,N_FacilitiesNearBy,N_FacilitiesNearBy,N_SchoolNearBy
5210,453982,2006,2016,1743,20,536,11,1,1,1,1
5211,291150,2015,2016,644,16,1321,24,1,1,1,1
5212,279646,2015,2016,644,24,1321,24,1,1,1,1
5213,336283,2014,2016,914,10,1174,20,7,1,1,5
5214,463716,2014,2016,1291,3,1174,20,7,1,1,5
5215,252212,2005,2016,914,1,798,0,5,2,1,4
5216,290265,2008,2016,829,9,475,14,3,1,1,2
5217,154159,1992,2016,644,19,79,8,5,1,1,4
5218,330973,2014,2016,846,17,1174,20,7,1,1,5
5219,77876,1992,2016,355,13,0,10,7,1,1,5
5220,183628,1993,2016,644,9,536,20,6,2,1,5
5221,267256,2014,2016,640,16,1174,20,7,1,1,5
5222,207964,2005,2016,572,14,798,0,5,2,1,4
5223,243362,1993,2016,914,24,536,20,6,2,1,5
5224,85840,1992,2016,576,2,0,10,7,1,1,5
5225,212389,2005,2016,572,6,798,0,5,2,1,4
5226,81415,1992,2016,355,7,0,10,7,1,1,5
5227,314159,2007,2016,1103,6,524,10,2,2,2,2
5228,231858,1993,2016,914,8,536,20,6,2,1,5
5229,330088,2014,2016,907,10,1174,20,7,1,1,5
5230,334513,2014,2016,910,27,1174,20,7,1,1,5
5231,364601,2014,2016,914,21,203,12,0,0,0,0
5232,161061,1992,2016,644,10,79,8,5,1,1,4
5233,159292,1992,2016,644,18,79,8,5,1,1,4
5234,349557,2014,2016,914,14,1174,20,7,1,1,5
5235,300884,2014,2016,846,1,1174,20,7,1,1,5
5236,341150,2014,2016,914,29,1174,20,7,1,1,5
5237,331415,2008,2016,914,19,475,14,3,1,1,2
5238,265486,2014,2016,644,19,1174,20,7,1,1,5
5239,271681,2005,2016,914,11,798,0,5,2,1,4
5240,324778,2007,2016,1103,7,524,10,2,2,2,2
5241,272566,2005,2016,914,18,798,0,5,2,1,4
5242,268141,2014,2016,644,24,1174,20,7,1,1,5
5243,345132,2007,2016,868,8,1270,16,3,1,1,2
5244,362831,2007,2016,868,19,1270,16,3,1,1,2
5245,238938,1986,2016,914,11,0,27,5,1,0,1
5246,484955,2007,2016,1519,18,1270,16,3,1,1,2
5247,247787,1986,2016,1131,1,0,27,5,1,0,1
5248,267247,1986,2016,1131,5,0,27,5,1,0,1
5249,128318,1997,2016,558,2,56,4,7,1,1,0
5250,295575,2009,2016,910,12,203,5,2,1,0,1
5251,287610,2009,2016,910,9,203,5,2,1,0,1
5252,264601,2013,2016,644,9,930,14,5,1,1,2
5253,311061,2006,2016,910,19,184,0,2,1,1,2
5254,134513,1985,2016,587,6,76,2,5,1,1,1
5255,405309,2007,2016,1483,22,605,5,4,1,1,1
5256,154867,1986,2016,910,5,18,2,5,1,1,3
5257,386725,2015,2016,910,13,1321,24,1,1,1,1
5258,287610,2015,2016,644,21,1321,24,1,1,1,1
5259,287610,2015,2016,644,12,1321,24,1,1,1,1
5260,371681,2015,2016,910,4,1321,24,1,1,1,1
5261,336283,2015,2016,910,13,1321,24,1,1,1,1
5262,329646,2015,2016,910,13,1321,24,1,1,1,1
5263,394690,2015,2016,910,25,1321,24,1,1,1,1
5264,296460,2015,2016,644,34,1321,24,1,1,1,1
5265,330088,2008,2016,914,12,475,14,3,1,1,2
5266,137168,1992,2016,644,1,79,8,5,1,1,4
5267,252212,1993,2016,914,14,536,20,6,2,1,5
5268,353982,1993,2016,2337,21,536,20,6,2,1,5
5269,121238,1992,2016,576,11,0,10,7,1,1,5
5270,340707,2014,2016,907,17,1174,20,7,1,1,5
5271,265486,2014,2016,640,16,1174,20,7,1,1,5
5272,305309,2007,2016,914,29,524,10,2,2,2,2
5273,284955,2008,2016,829,14,475,14,3,1,1,2
5274,193805,2005,2016,572,19,798,0,5,2,1,4
5275,366371,2014,2016,914,18,203,12,0,0,0,0
5276,371681,2014,2016,914,19,203,12,0,0,0,0
5277,409734,2007,2016,1366,13,524,10,2,2,2,2
5278,262831,2005,2016,914,2,798,0,5,2,1,4
5279,265486,2014,2016,640,11,1174,20,7,1,1,5
5280,84070,2014,2016,273,16,108,0,3,1,1,2
5281,340707,2014,2016,914,4,203,12,0,0,0,0
5282,268141,2014,2016,640,11,1174,20,7,1,1,5
5283,338938,2007,2016,868,8,1270,16,3,1,1,2
5284,495575,2007,2016,1643,31,1270,16,3,1,1,2
5285,526548,2007,2016,1643,36,1270,16,3,1,1,2
5286,283185,2006,2016,903,8,181,11,3,1,1,3
5287,336283,2007,2016,868,10,1270,16,3,1,1,2
5288,212389,1978,2016,903,2,0,4,3,2,1,3
5289,196460,1978,2016,779,1,0,4,3,2,1,3
5290,460176,2007,2016,1387,23,1270,16,3,1,1,2
5291,265486,2013,2017,644,18,930,14,5,1,1,2
5292,247787,2006,2017,811,7,184,0,2,1,1,2
5293,469026,2006,2017,2056,2,536,11,1,1,1,1
5294,284955,2006,2017,818,20,536,11,1,1,1,1
5295,317699,2015,2017,910,11,1321,24,1,1,1,1
5296,318584,2006,2017,914,20,536,11,1,1,1,1
5297,212389,1992,2017,914,16,79,8,5,1,1,4
5298,119469,1992,2017,640,15,0,10,7,1,1,5
5299,292035,2008,2017,829,12,475,14,3,1,1,2
5300,263716,2014,2017,644,28,1174,20,7,1,1,5
5301,121238,1992,2017,576,11,0,10,7,1,1,5
5302,185840,1992,2017,914,5,79,8,5,1,1,4
5303,105309,2014,2017,288,8,108,0,3,1,1,2
5304,202654,2005,2017,572,6,798,0,5,2,1,4
5305,154867,1992,2017,644,7,79,8,5,1,1,4
5306,362566,2014,2017,914,29,203,12,0,0,0,0
5307,320353,2005,2017,1184,7,798,0,5,2,1,4
5308,74955,2014,2017,213,15,108,0,3,1,1,2
5309,331858,2008,2017,914,19,475,14,3,1,1,2
5310,345132,2014,2017,914,23,1174,20,7,1,1,5
5311,323008,2005,2017,1184,6,798,0,5,2,1,4
5312,451327,2007,2017,1643,11,1270,16,3,1,1,2
5313,336283,2015,2017,839,14,400,10,3,2,1,3
5314,564601,2007,2017,1928,33,1270,16,3,1,1,2
5315,174601,1997,2017,644,9,56,4,7,1,1,0
5316,294690,2009,2017,910,14,203,5,2,1,0,1
5317,370796,2013,2017,910,8,930,14,5,1,1,2
5318,371681,2013,2017,907,35,930,14,5,1,1,2
5319,362831,2013,2017,910,3,930,14,5,1,1,2
5320,371681,2013,2017,910,7,930,14,5,1,1,2
5321,247787,2006,2017,636,16,184,0,2,1,1,2
5322,57522,2014,2017,156,14,218,0,4,1,0,0
5323,56637,2014,2017,135,11,218,0,4,1,0,0
5324,97345,1986,2017,451,7,18,2,5,1,1,3
5325,109734,1986,2017,508,11,18,2,5,1,1,3
5326,300884,2015,2017,910,18,1321,24,1,1,1,1
5327,318584,2006,2017,914,9,536,11,1,1,1,1
5328,376106,2015,2017,910,24,1321,24,1,1,1,1
5329,288495,2015,2017,644,11,1321,24,1,1,1,1
5330,406194,2006,2017,1412,17,536,11,1,1,1,1
5331,379646,2015,2017,910,9,1321,24,1,1,1,1
5332,296460,2015,2017,644,24,1321,24,1,1,1,1
5333,369026,2015,2017,910,7,1321,24,1,1,1,1
5334,380530,2015,2017,914,27,1321,24,1,1,1,1
5335,349557,2015,2017,910,2,1321,24,1,1,1,1
5336,362831,2015,2017,914,29,1321,24,1,1,1,1
5337,362831,2014,2017,914,7,203,12,0,0,0,0
5338,349557,2014,2017,914,5,203,12,0,0,0,0
5339,340707,2014,2017,914,4,203,12,0,0,0,0
5340,324778,2014,2017,843,18,1174,20,7,1,1,5
5341,323008,2014,2017,914,4,1174,20,7,1,1,5
5342,202654,2005,2017,572,6,798,0,5,2,1,4
5343,175221,1993,2017,644,20,536,20,6,2,1,5
5344,269911,2005,2017,914,12,798,0,5,2,1,4
5345,361946,2014,2017,914,16,203,12,0,0,0,0
5346,261061,2014,2017,640,11,1174,20,7,1,1,5
5347,272566,2014,2017,644,11,1174,20,7,1,1,5
5348,180530,1993,2017,644,9,536,20,6,2,1,5
5349,178761,1993,2017,644,16,536,20,6,2,1,5
5350,270796,2014,2017,644,24,1174,20,7,1,1,5
5351,265486,2014,2017,644,14,1174,20,7,1,1,5
5352,295575,2008,2017,829,7,475,14,3,1,1,2
5353,155752,1992,2017,644,9,79,8,5,1,1,4
5354,203539,1992,2017,914,12,79,8,5,1,1,4
5355,132743,1992,2017,640,7,0,10,7,1,1,5
5356,242477,2005,2017,743,15,798,0,5,2,1,4
5357,263716,2014,2017,640,17,1174,20,7,1,1,5
5358,315929,2008,2017,914,14,475,14,3,1,1,2
5359,256637,2014,2017,640,7,1174,20,7,1,1,5
5360,363716,1986,2017,1796,4,0,27,5,1,0,1
5361,237168,1986,2017,914,6,0,27,5,1,0,1
5362,296460,2006,2017,903,14,181,11,3,1,1,3
5363,228318,1978,2017,903,9,0,4,3,2,1,3
5364,345132,2007,2017,868,20,1270,16,3,1,1,2
5365,469026,2007,2017,1519,8,1270,16,3,1,1,2
5366,349557,2007,2017,868,17,1270,16,3,1,1,2
5367,176991,1978,2017,903,2,0,4,3,2,1,3
5368,218584,1978,2017,903,7,0,4,3,2,1,3
5369,256637,2006,2017,857,14,181,11,3,1,1,3
5370,261061,2006,2017,903,8,181,11,3,1,1,3
5371,128318,1997,2017,644,5,56,4,7,1,1,0
5372,361061,2013,2017,907,5,930,14,5,1,1,2
5373,380530,2013,2017,910,30,930,14,5,1,1,2
5374,283185,2006,2017,910,5,184,0,2,1,1,2
5375,254867,2006,2017,636,11,184,0,2,1,1,2
5376,128318,1985,2017,587,10,76,2,5,1,1,1
5377,57522,2014,2017,156,15,218,0,4,1,0,0
5378,414159,2007,2017,1483,22,605,5,4,1,1,1
5379,194690,1986,2017,910,5,18,2,5,1,1,3
5380,303539,2015,2017,644,16,1321,24,1,1,1,1
5381,376106,2006,2017,1149,19,536,11,1,1,1,1
5382,451327,2015,2017,1035,4,1321,24,1,1,1,1
5383,376106,2006,2017,1149,15,536,11,1,1,1,1
5384,392035,2015,2017,910,17,1321,24,1,1,1,1
5385,300884,2015,2017,644,8,1321,24,1,1,1,1
5386,353982,2015,2017,910,2,1321,24,1,1,1,1
5387,377433,2015,2017,910,24,1321,24,1,1,1,1
5388,292035,2015,2017,644,24,1321,24,1,1,1,1
5389,376106,2015,2017,914,8,1321,24,1,1,1,1
5390,285840,2008,2017,829,9,475,14,3,1,1,2
5391,271681,2005,2017,914,14,798,0,5,2,1,4
5392,179646,1993,2017,644,13,536,20,6,2,1,5
5393,110619,1992,2017,576,10,0,10,7,1,1,5
5394,214159,1992,2017,914,15,79,8,5,1,1,4
5395,101769,1992,2017,576,15,0,10,7,1,1,5
5396,256637,2014,2017,640,5,1174,20,7,1,1,5
5397,230088,2005,2017,743,20,798,0,5,2,1,4
5398,68141,1992,2017,355,1,0,10,7,1,1,5
5399,358407,2014,2017,914,26,203,12,0,0,0,0
5400,260176,2005,2017,914,6,798,0,5,2,1,4
5401,402654,2014,2017,1092,9,1174,20,7,1,1,5
5402,336283,2005,2017,1184,7,798,0,5,2,1,4
5403,141592,1992,2017,914,3,79,8,5,1,1,4
5404,271681,2014,2017,640,14,1174,20,7,1,1,5
5405,391150,2008,2017,1167,20,475,14,3,1,1,2
5406,440707,2014,2017,1252,4,203,12,0,0,0,0
5407,338053,2014,2017,914,10,1174,20,7,1,1,5
5408,358407,2014,2017,914,17,203,12,0,0,0,0
5409,350884,2014,2017,910,16,1174,20,7,1,1,5
5410,270796,2014,2017,644,14,1174,20,7,1,1,5
5411,243362,1993,2017,914,13,536,20,6,2,1,5
5412,114159,1992,2017,576,15,0,10,7,1,1,5
5413,256637,2014,2017,640,2,1174,20,7,1,1,5
5414,261061,2014,2017,640,9,1174,20,7,1,1,5
5415,357522,2014,2017,914,8,203,12,0,0,0,0
5416,322123,2014,2017,846,20,1174,20,7,1,1,5
5417,334513,2014,2017,907,16,1174,20,7,1,1,5
5418,361061,2014,2017,910,9,1174,20,7,1,1,5
5419,230088,1993,2017,914,1,536,20,6,2,1,5
5420,257522,2014,2017,640,4,1174,20,7,1,1,5
5421,276991,2005,2017,914,21,798,0,5,2,1,4
5422,285840,2008,2017,829,21,475,14,3,1,1,2
5423,353982,2014,2017,910,15,1174,20,7,1,1,5
5424,116814,1992,2017,576,9,0,10,7,1,1,5
5425,247787,1992,2017,1448,2,79,8,5,1,1,4
5426,353982,2014,2017,914,21,203,12,0,0,0,0
5427,334513,2014,2017,914,11,1174,20,7,1,1,5
5428,86725,1992,2017,355,1,0,10,7,1,1,5
5429,108849,1992,2017,576,1,0,10,7,1,1,5
5430,320353,2008,2017,914,17,475,14,3,1,1,2
5431,102654,2014,2017,288,7,108,0,3,1,1,2
5432,385840,2008,2017,1167,8,475,14,3,1,1,2
5433,276106,2005,2017,914,20,798,0,5,2,1,4
5434,321238,2007,2017,868,2,1270,16,3,1,1,2
5435,278761,1986,2017,1131,12,0,27,5,1,0,1
5436,469026,2007,2017,1387,41,1270,16,3,1,1,2
5437,194690,1978,2017,779,6,0,4,3,2,1,3
5438,336283,2007,2017,868,22,1270,16,3,1,1,2
5439,424778,2007,2017,1387,9,1270,16,3,1,1,2
5440,225663,1978,2017,903,6,0,4,3,2,1,3
5441,504424,2007,2017,1519,33,1270,16,3,1,1,2
5442,234513,1986,2017,914,6,0,27,5,1,0,1
5443,252212,1986,2017,914,4,0,27,5,1,0,1
5444,272123,2006,2017,903,4,181,11,3,1,1,3
5445,345132,2015,2017,914,4,400,10,3,2,1,3
5446,276991,2006,2017,903,4,181,11,3,1,1,3
5447,146017,1997,2017,644,4,56,4,7,1,1,0
5448,305309,2009,2017,910,14,203,5,2,1,0,1
5449,371681,2013,2017,910,16,930,14,5,1,1,2
5450,377876,2013,2017,907,27,930,14,5,1,1,2
5451,398230,2013,2017,910,33,930,14,5,1,1,2
5452,296460,2006,2017,910,7,184,0,2,1,1,2
5453,59292,2014,2017,156,13,218,0,4,1,0,0
5454,55752,2014,2017,156,15,218,0,4,1,0,0
5455,57522,2014,2017,156,15,218,0,4,1,0,0
5456,75221,2014,2017,192,13,218,0,4,1,0,0
5457,415929,2007,2017,1483,7,605,5,4,1,1,1
5458,486725,2007,2017,1690,21,605,5,4,1,1,1
5459,108407,1986,2017,508,11,18,2,5,1,1,3
5460,110619,1986,2017,508,11,18,2,5,1,1,3
5461,393805,2015,2017,910,17,1321,24,1,1,1,1
5462,432743,2006,2017,1412,26,536,11,1,1,1,1
5463,314159,2006,2017,914,11,536,11,1,1,1,1
5464,442477,2015,2017,1035,7,1321,24,1,1,1,1
5465,354867,2015,2017,914,2,1321,24,1,1,1,1
5466,353982,2015,2017,910,12,1321,24,1,1,1,1
5467,278761,2015,2017,644,7,1321,24,1,1,1,1
5468,383185,2015,2017,910,33,1321,24,1,1,1,1
5469,380530,2015,2017,914,15,1321,24,1,1,1,1
5470,278761,2015,2017,644,5,1321,24,1,1,1,1
5471,455752,2015,2017,1035,14,1321,24,1,1,1,1
5472,298672,2015,2017,644,32,1321,24,1,1,1,1
5473,345132,2007,2017,1103,26,524,10,2,2,2,2
5474,271681,2005,2017,914,7,798,0,5,2,1,4
5475,269026,2014,2017,640,14,1174,20,7,1,1,5
5476,232743,2005,2017,743,4,798,0,5,2,1,4
5477,460176,2014,2017,1252,10,203,12,0,0,0,0
5478,367256,2014,2017,914,15,203,12,0,0,0,0
5479,119469,1992,2017,576,7,0,10,7,1,1,5
5480,471504,2014,2017,1252,14,203,12,0,0,0,0
5481,267256,2014,2017,640,10,1174,20,7,1,1,5
5482,358407,2014,2017,910,18,1174,20,7,1,1,5
5483,420353,2014,2017,1092,20,1174,20,7,1,1,5
5484,262831,2014,2017,640,3,1174,20,7,1,1,5
5485,460176,2014,2017,1252,12,203,12,0,0,0,0
5486,336283,2014,2017,914,7,1174,20,7,1,1,5
5487,172566,1993,2017,644,6,536,20,6,2,1,5
5488,185840,1993,2017,644,15,536,20,6,2,1,5
5489,154867,1992,2017,644,6,79,8,5,1,1,4
5490,181415,1993,2017,644,8,536,20,6,2,1,5
5491,151327,1992,2017,644,10,79,8,5,1,1,4
5492,267256,2014,2017,640,25,1174,20,7,1,1,5
5493,107964,2014,2017,288,9,108,0,3,1,1,2
5494,271681,2014,2017,640,16,1174,20,7,1,1,5
5495,251327,1986,2017,914,11,0,27,5,1,0,1
5496,495575,2007,2017,1643,29,1270,16,3,1,1,2
5497,351327,1986,2017,1377,7,0,27,5,1,0,1
5498,232743,1986,2017,914,8,0,27,5,1,0,1
5499,143362,1997,2017,558,11,56,4,7,1,1,0
5500,278761,2009,2017,910,3,203,5,2,1,0,1
5501,307964,2009,2017,910,18,203,5,2,1,0,1
5502,370796,2013,2017,910,14,930,14,5,1,1,2
5503,366371,2013,2017,910,7,930,14,5,1,1,2
5504,262831,2013,2017,910,2,930,14,5,1,1,2
5505,381415,2013,2017,910,27,930,14,5,1,1,2
5506,300884,2006,2017,910,7,184,0,2,1,1,2
5507,495575,2007,2017,1690,15,605,5,4,1,1,1
5508,464601,2007,2017,1629,19,605,5,4,1,1,1
5509,407079,2007,2017,1483,16,605,5,4,1,1,1
5510,442477,2007,2017,1483,25,605,5,4,1,1,1
5511,100884,1986,2017,508,10,18,2,5,1,1,3
5512,369911,2015,2017,910,6,1321,24,1,1,1,1
5513,477876,2006,2017,2056,9,536,11,1,1,1,1
5514,420353,2006,2017,1437,16,536,11,1,1,1,1
5515,387610,2015,2017,910,30,1321,24,1,1,1,1
5516,455752,2015,2017,1035,4,1321,24,1,1,1,1
5517,288495,2015,2017,644,19,1321,24,1,1,1,1
5518,383185,2015,2017,910,20,1321,24,1,1,1,1
5519,380530,2015,2017,910,7,1321,24,1,1,1,1
5520,384955,2015,2017,914,18,1321,24,1,1,1,1
5521,299115,2015,2017,644,15,1321,24,1,1,1,1
5522,389380,2015,2017,910,18,1321,24,1,1,1,1
5523,294690,2015,2017,644,18,1321,24,1,1,1,1
5524,287610,2015,2017,644,26,1321,24,1,1,1,1
5525,298230,2015,2017,644,8,1321,24,1,1,1,1
5526,362831,2007,2017,1394,13,524,10,2,2,2,2
5527,218584,1992,2017,914,17,79,8,5,1,1,4
5528,77876,1992,2017,355,15,0,10,7,1,1,5
5529,119469,1992,2017,576,2,0,10,7,1,1,5
5530,274336,2014,2017,644,27,1174,20,7,1,1,5
5531,185840,1993,2017,644,12,536,20,6,2,1,5
5532,201769,2005,2017,572,15,798,0,5,2,1,4
5533,344690,2014,2017,914,22,1174,20,7,1,1,5
5534,314159,1993,2017,1451,9,536,20,6,2,1,5
5535,298230,2007,2017,914,16,524,10,2,2,2,2
5536,92920,2014,2017,288,3,108,0,3,1,1,2
5537,249557,1993,2017,914,15,536,20,6,2,1,5
5538,338938,2014,2017,914,22,1174,20,7,1,1,5
5539,380530,2014,2017,914,17,203,12,0,0,0,0
5540,78761,1992,2017,355,15,0,10,7,1,1,5
5541,314159,2014,2017,846,15,1174,20,7,1,1,5
5542,269911,2005,2017,914,15,798,0,5,2,1,4
5543,172566,1993,2017,644,10,536,20,6,2,1,5
5544,297345,2008,2017,829,12,475,14,3,1,1,2
5545,316814,2008,2017,914,14,475,14,3,1,1,2
5546,327433,2014,2017,914,2,1174,20,7,1,1,5
5547,115044,1992,2017,576,9,0,10,7,1,1,5
5548,323008,2014,2017,910,2,1174,20,7,1,1,5
5549,309734,2014,2017,843,6,1174,20,7,1,1,5
5550,323893,2014,2017,843,15,1174,20,7,1,1,5
5551,274336,2014,2017,640,15,1174,20,7,1,1,5
5552,329203,2014,2017,846,23,1174,20,7,1,1,5
5553,276106,2005,2017,914,8,798,0,5,2,1,4
5554,331858,2014,2017,910,4,1174,20,7,1,1,5
5555,266371,2005,2017,914,21,798,0,5,2,1,4
5556,325663,2008,2017,914,25,475,14,3,1,1,2
5557,316371,2008,2017,914,6,475,14,3,1,1,2
5558,529203,2007,2017,1928,31,1270,16,3,1,1,2
5559,566371,2007,2017,1643,37,1270,16,3,1,1,2
5560,291247,1986,2017,1313,9,0,27,5,1,0,1
5561,515929,2007,2017,1643,33,1270,16,3,1,1,2
5562,585840,2007,2017,1928,31,1270,16,3,1,1,2
5563,442477,2007,2017,1387,24,1270,16,3,1,1,2
5564,345132,1986,2017,1796,1,0,27,5,1,0,1
5565,302654,1986,2017,1131,3,0,27,5,1,0,1
5566,442477,2007,2017,1387,12,1270,16,3,1,1,2
5567,285840,2009,2017,910,6,203,5,2,1,0,1
5568,388495,2013,2017,910,27,930,14,5,1,1,2
5569,389380,2013,2017,910,19,930,14,5,1,1,2
5570,237168,2006,2017,636,1,184,0,2,1,1,2
5571,250442,2006,2017,636,10,184,0,2,1,1,2
5572,274336,2006,2017,814,18,184,0,2,1,1,2
5573,125663,1985,2017,587,6,76,2,5,1,1,1
5574,55752,2014,2017,138,18,218,0,4,1,0,0
5575,58407,2014,2017,156,15,218,0,4,1,0,0
5576,53982,2014,2017,135,18,218,0,4,1,0,0
5577,71681,2014,2017,192,11,218,0,4,1,0,0
5578,408849,2007,2017,1483,7,605,5,4,1,1,1
5579,376106,2007,2017,1273,6,605,5,4,1,1,1
5580,504424,2007,2017,1690,26,605,5,4,1,1,1
5581,309734,2006,2017,914,7,536,11,1,1,1,1
5582,314159,2006,2017,914,15,536,11,1,1,1,1
5583,382300,2015,2017,914,13,1321,24,1,1,1,1
5584,451327,2015,2017,1035,4,1321,24,1,1,1,1
5585,273451,2015,2017,644,3,1321,24,1,1,1,1
5586,392920,2015,2017,910,6,1321,24,1,1,1,1
5587,389380,2015,2017,910,16,1321,24,1,1,1,1
5588,356637,2015,2017,910,5,1321,24,1,1,1,1
5589,393805,2015,2017,910,18,1321,24,1,1,1,1
5590,256637,2015,2017,644,3,1321,24,1,1,1,1
5591,349557,2015,2017,910,2,1321,24,1,1,1,1
5592,297345,2015,2017,644,6,1321,24,1,1,1,1
5593,380530,2015,2017,914,11,1321,24,1,1,1,1
5594,391150,2015,2017,910,7,1321,24,1,1,1,1
5595,199115,2005,2017,572,3,798,0,5,2,1,4
5596,267699,2005,2017,914,17,798,0,5,2,1,4
5597,234513,2005,2017,743,4,798,0,5,2,1,4
5598,269911,2014,2017,644,11,1174,20,7,1,1,5
5599,442477,2014,2017,1088,14,1174,20,7,1,1,5
5600,398230,2014,2017,1092,15,1174,20,7,1,1,5
5601,331858,2014,2017,907,22,1174,20,7,1,1,5
5602,340707,2007,2017,1103,6,524,10,2,2,2,2
5603,346902,2014,2017,910,8,1174,20,7,1,1,5
5604,353097,2014,2017,914,28,1174,20,7,1,1,5
5605,270796,2005,2017,914,24,798,0,5,2,1,4
5606,283185,2014,2017,640,23,1174,20,7,1,1,5
5607,354867,2014,2017,914,14,1174,20,7,1,1,5
5608,269911,2005,2017,914,23,798,0,5,2,1,4
5609,276106,2014,2017,640,18,1174,20,7,1,1,5
5610,318584,2008,2017,914,9,475,14,3,1,1,2
5611,312389,2008,2017,914,2,475,14,3,1,1,2
5612,309292,2007,2017,914,27,524,10,2,2,2,2
5613,371681,2014,2017,914,12,203,12,0,0,0,0
5614,323008,2014,2017,843,12,1174,20,7,1,1,5
5615,274336,2014,2017,640,13,1174,20,7,1,1,5
5616,331858,2014,2017,846,16,1174,20,7,1,1,5
5617,338053,2014,2017,914,16,1174,20,7,1,1,5
5618,338053,2014,2017,914,25,203,12,0,0,0,0
5619,353982,2014,2017,914,10,203,12,0,0,0,0
5620,331858,2014,2017,843,12,1174,20,7,1,1,5
5621,238938,2005,2017,743,9,798,0,5,2,1,4
5622,237168,2005,2017,743,13,798,0,5,2,1,4
5623,360176,2014,2017,914,5,203,12,0,0,0,0
5624,337168,2014,2017,907,23,1174,20,7,1,1,5
5625,123008,1992,2017,576,14,0,10,7,1,1,5
5626,334513,2014,2017,907,25,1174,20,7,1,1,5
5627,293805,2008,2017,829,17,475,14,3,1,1,2
5628,261061,2014,2017,640,3,1174,20,7,1,1,5
5629,157079,1992,2017,644,7,79,8,5,1,1,4
5630,384955,2014,2017,914,22,203,12,0,0,0,0
5631,336283,2014,2017,914,10,1174,20,7,1,1,5
5632,176106,1993,2017,644,18,536,20,6,2,1,5
5633,266371,2005,2017,914,18,798,0,5,2,1,4
5634,267256,2005,2017,914,21,798,0,5,2,1,4
5635,366371,2014,2017,914,27,1174,20,7,1,1,5
5636,370796,2014,2017,914,20,1174,20,7,1,1,5
5637,362831,2014,2017,910,21,1174,20,7,1,1,5
5638,371681,2007,2017,1419,8,524,10,2,2,2,2
5639,371681,2014,2017,914,15,203,12,0,0,0,0
5640,349557,2014,2017,914,21,1174,20,7,1,1,5
5641,207079,2005,2017,572,15,798,0,5,2,1,4
5642,123893,1992,2017,640,6,0,10,7,1,1,5
5643,336283,1993,2017,1761,12,536,20,6,2,1,5
5644,154867,1992,2017,644,15,79,8,5,1,1,4
5645,362831,2014,2017,914,21,203,12,0,0,0,0
5646,261061,1992,2017,1448,7,79,8,5,1,1,4
5647,367256,2014,2017,910,19,1174,20,7,1,1,5
5648,333628,2014,2017,910,13,1174,20,7,1,1,5
5649,243362,1986,2017,914,9,0,27,5,1,0,1
5650,464601,2007,2017,1387,6,1270,16,3,1,1,2
5651,495575,2007,2017,1387,33,1270,16,3,1,1,2
5652,272566,2006,2017,903,3,181,11,3,1,1,3
5653,282300,2015,2017,644,10,400,10,3,2,1,3
5654,517699,2007,2017,1928,5,1270,16,3,1,1,2
5655,353097,2006,2017,1192,10,181,11,3,1,1,3
5656,232743,1986,2017,914,4,0,27,5,1,0,1
5657,358407,2007,2017,868,23,1270,16,3,1,1,2
5658,284955,1986,2017,1131,4,0,27,5,1,0,1
5659,221238,1978,2017,871,6,0,4,3,2,1,3
5660,407079,1986,2017,2092,3,0,27,5,1,0,1
5661,252212,2006,2017,857,7,181,11,3,1,1,3
5662,378761,2015,2017,914,23,400,10,3,2,1,3
5663,307079,2006,2017,903,15,181,11,3,1,1,3
5664,409734,1986,2017,1796,11,0,27,5,1,0,1
5665,286725,2015,2017,644,14,400,10,3,2,1,3
5666,233185,1978,2017,871,8,0,4,3,2,1,3
5667,284070,1986,2017,1313,3,0,27,5,1,0,1
5668,358407,2009,2017,1160,4,203,5,2,1,0,1
5669,362831,2013,2017,910,2,930,14,5,1,1,2
5670,376991,2013,2017,910,4,930,14,5,1,1,2
5671,415929,2013,2017,910,35,930,14,5,1,1,2
5672,287610,2006,2017,910,1,184,0,2,1,1,2
5673,307079,2006,2017,910,13,184,0,2,1,1,2
5674,283185,2006,2017,910,2,184,0,2,1,1,2
5675,307079,2006,2017,910,10,184,0,2,1,1,2
5676,88495,1985,2017,587,8,76,2,5,1,1,1
5677,460176,2007,2017,1629,23,605,5,4,1,1,1
5678,108849,1986,2017,508,7,18,2,5,1,1,3
5679,287610,2015,2017,644,15,1321,24,1,1,1,1
5680,299115,2015,2017,644,22,1321,24,1,1,1,1
5681,396017,2015,2017,910,14,1321,24,1,1,1,1
5682,390707,2015,2017,910,21,1321,24,1,1,1,1
5683,484070,2015,2017,1035,24,1321,24,1,1,1,1
5684,292035,2015,2017,644,14,1321,24,1,1,1,1
5685,283185,2015,2017,644,6,1321,24,1,1,1,1
5686,376106,2006,2017,1149,26,536,11,1,1,1,1
5687,327433,2006,2017,914,13,536,11,1,1,1,1
5688,392035,2015,2017,910,23,1321,24,1,1,1,1
5689,389380,2015,2017,914,22,1321,24,1,1,1,1
5690,384955,2015,2017,910,6,1321,24,1,1,1,1
5691,389380,2015,2017,914,24,1321,24,1,1,1,1
5692,384955,2015,2017,910,8,1321,24,1,1,1,1
5693,393805,2015,2017,910,9,1321,24,1,1,1,1
5694,324778,2006,2017,914,9,536,11,1,1,1,1
5695,392035,2015,2017,910,17,1321,24,1,1,1,1
